Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","53","Benin","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","392","","Official data"
"TP","Crops and livestock products","53","Benin","5610","Import Quantity","71","Rye","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","53","Benin","5622","Import Value","71","Rye","2018","2018","1000 US$","7","","Official data"
"TP","Crops and livestock products","53","Benin","5610","Import Quantity","15","Wheat","2018","2018","tonnes","14047","","Official data"
"TP","Crops and livestock products","53","Benin","5622","Import Value","15","Wheat","2018","2018","1000 US$","3498","","Official data"
"TP","Crops and livestock products","17","Bermuda","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","17","Bermuda","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","1","","Official data"
"TP","Crops and livestock products","17","Bermuda","5610","Import Quantity","56","Maize","2018","2018","tonnes","53","","Official data"
"TP","Crops and livestock products","17","Bermuda","5622","Import Value","56","Maize","2018","2018","1000 US$","90","","Official data"
"TP","Crops and livestock products","17","Bermuda","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","37","","Official data"
"TP","Crops and livestock products","17","Bermuda","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","73","","Official data"
"TP","Crops and livestock products","17","Bermuda","5610","Import Quantity","71","Rye","2018","2018","tonnes","1","","Official data"
"TP","Crops and livestock products","17","Bermuda","5622","Import Value","71","Rye","2018","2018","1000 US$","3","","Official data"
"TP","Crops and livestock products","17","Bermuda","5610","Import Quantity","15","Wheat","2018","2018","tonnes","1","","Official data"
"TP","Crops and livestock products","17","Bermuda","5622","Import Value","15","Wheat","2018","2018","1000 US$","7","","Official data"
"TP","Crops and livestock products","18","Bhutan","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","10","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","18","Bhutan","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","4","*","Unofficial figure"
"TP","Crops and livestock products","18","Bhutan","5610","Import Quantity","56","Maize","2018","2018","tonnes","21763","","Official data"
"TP","Crops and livestock products","18","Bhutan","5622","Import Value","56","Maize","2018","2018","1000 US$","4430","","Official data"
"TP","Crops and livestock products","18","Bhutan","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","141","R","Estimated data using trading partners database"
"TP","Crops and livestock products","18","Bhutan","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","74","R","Estimated data using trading partners database"
"TP","Crops and livestock products","18","Bhutan","5610","Import Quantity","15","Wheat","2018","2018","tonnes","3097","","Official data"
"TP","Crops and livestock products","18","Bhutan","5622","Import Value","15","Wheat","2018","2018","1000 US$","845","","Official data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5610","Import Quantity","56","Maize","2018","2018","tonnes","28739","","Official data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5622","Import Value","56","Maize","2018","2018","1000 US$","12194","","Official data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5910","Export Quantity","56","Maize","2018","2018","tonnes","8765","","Official data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5922","Export Value","56","Maize","2018","2018","1000 US$","5235","","Official data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","2","","Official data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5610","Import Quantity","15","Wheat","2018","2018","tonnes","75602","","Official data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5622","Import Value","15","Wheat","2018","2018","1000 US$","14698","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","301","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","116","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5610","Import Quantity","56","Maize","2018","2018","tonnes","226986","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5622","Import Value","56","Maize","2018","2018","1000 US$","49213","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5910","Export Quantity","56","Maize","2018","2018","tonnes","7216","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5922","Export Value","56","Maize","2018","2018","1000 US$","2329","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","194","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","100","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5610","Import Quantity","71","Rye","2018","2018","tonnes","1036","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5622","Import Value","71","Rye","2018","2018","1000 US$","221","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5910","Export Quantity","71","Rye","2018","2018","tonnes","25","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5922","Export Value","71","Rye","2018","2018","1000 US$","5","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5610","Import Quantity","15","Wheat","2018","2018","tonnes","329445","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5622","Import Value","15","Wheat","2018","2018","1000 US$","69632","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5910","Export Quantity","15","Wheat","2018","2018","tonnes","61717","","Official data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5922","Export Value","15","Wheat","2018","2018","1000 US$","11734","","Official data"
"TP","Crops and livestock products","20","Botswana","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","20","Botswana","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","20","Botswana","5610","Import Quantity","56","Maize","2018","2018","tonnes","202955","","Official data"
"TP","Crops and livestock products","20","Botswana","5622","Import Value","56","Maize","2018","2018","1000 US$","36413","","Official data"
"TP","Crops and livestock products","20","Botswana","5910","Export Quantity","56","Maize","2018","2018","tonnes","966","","Official data"
"TP","Crops and livestock products","20","Botswana","5922","Export Value","56","Maize","2018","2018","1000 US$","618","","Official data"
"TP","Crops and livestock products","20","Botswana","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","1632","","Official data"
"TP","Crops and livestock products","20","Botswana","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","1782","","Official data"
"TP","Crops and livestock products","20","Botswana","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","1","","Official data"
"TP","Crops and livestock products","20","Botswana","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","1","","Official data"
"TP","Crops and livestock products","20","Botswana","5610","Import Quantity","15","Wheat","2018","2018","tonnes","93202","","Official data"
"TP","Crops and livestock products","20","Botswana","5622","Import Value","15","Wheat","2018","2018","1000 US$","28814","","Official data"
"TP","Crops and livestock products","20","Botswana","5910","Export Quantity","15","Wheat","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","20","Botswana","5922","Export Value","15","Wheat","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","21","Brazil","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","1803","","Official data"
"TP","Crops and livestock products","21","Brazil","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","834","","Official data"
"TP","Crops and livestock products","21","Brazil","5610","Import Quantity","56","Maize","2018","2018","tonnes","924239","","Official data"
"TP","Crops and livestock products","21","Brazil","5622","Import Value","56","Maize","2018","2018","1000 US$","150075","","Official data"
"TP","Crops and livestock products","21","Brazil","5910","Export Quantity","56","Maize","2018","2018","tonnes","23566198","","Official data"
"TP","Crops and livestock products","21","Brazil","5922","Export Value","56","Maize","2018","2018","1000 US$","4109859","","Official data"
"TP","Crops and livestock products","21","Brazil","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","64949","","Official data"
"TP","Crops and livestock products","21","Brazil","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","15155","","Official data"
"TP","Crops and livestock products","21","Brazil","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","717273","","Official data"
"TP","Crops and livestock products","21","Brazil","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","192684","","Official data"
"TP","Crops and livestock products","21","Brazil","5910","Export Quantity","71","Rye","2018","2018","tonnes","26","","Official data"
"TP","Crops and livestock products","21","Brazil","5922","Export Value","71","Rye","2018","2018","1000 US$","13","","Official data"
"TP","Crops and livestock products","21","Brazil","5610","Import Quantity","15","Wheat","2018","2018","tonnes","6817138","","Official data"
"TP","Crops and livestock products","21","Brazil","5622","Import Value","15","Wheat","2018","2018","1000 US$","1502383","","Official data"
"TP","Crops and livestock products","21","Brazil","5910","Export Quantity","15","Wheat","2018","2018","tonnes","221249","","Official data"
"TP","Crops and livestock products","21","Brazil","5922","Export Value","15","Wheat","2018","2018","1000 US$","40495","","Official data"
"TP","Crops and livestock products","239","British Virgin Islands","5610","Import Quantity","56","Maize","2018","2018","tonnes","7830","F","FAO estimate"
